item_id,order_id,product_id,quantity,unit_price,line_total
ITEM001837,ORD00426,PRD033,2,202,404
ITEM002544,ORD00583,PRD014,5,121,605
ITEM004104,ORD00924,PRD004,4,444,1776
ITEM000972,ORD00226,PRD044,3,43,129
ITEM002550,ORD00585,PRD031,1,143,143
ITEM001855,ORD00431,PRD036,1,54,54
ITEM002381,ORD00546,PRD016,2,77,154
ITEM003424,ORD00777,PRD020,2,44,
ITEM003686,ORD00831,PRD031,1,143,143
ITEM001179,ORD00277,PRD039,4,120,480
ITEM000492,ORD00116,PRD036,5,54,
ITEM000136,ORD00032,PRD038,3,52,156
ITEM003885,ORD00876,PRD018,3,43,129
ITEM001507,ORD00354,PRD018,1,43,43
ITEM000852,ORD00195,PRD013,4,124,496
ITEM004139,ORD00934,PRD001,5,431,2155
ITEM002878,ORD00663,PRD039,3,120,360
ITEM000941,ORD00219,PRD010,4,125,500
ITEM003580,ORD00811,PRD020,1,44,44
ITEM004335,ORD00976,PRD024,5,47,235
ITEM002512,ORD00574,PRD040,2,284,568
ITEM001720,ORD00400,PRD025,5,110,550
ITEM000144,ORD00033,PRD017,-1,20,80
ITEM001832,ORD00424,PRD003,1,157,157
ITEM003345,ORD00759,PRD005,1,48,48
ITEM001116,ORD00263,PRD035,2,67,134
ITEM001525,ORD00360,PRD025,4,0,0
ITEM000439,ORD00101,PRD015,4,35,140
ITEM003663,ORD00827,PRD002,0,128,128
ITEM002451,ORD00560,PRD027,1,27500,27500
ITEM003429,ORD00779,PRD010,3,125,
ITEM003384,ORD00767,PRD024,1,47,47
ITEM002575,ORD00591,PRD025,3,110,330
ITEM000915,ORD00212,PRD007,1,51,51
ITEM001420,ORD00337,PRD024,5,47,235
ITEM002098,ORD00490,PRD039,2,120,240
ITEM000263,ORD00062,PRD017,2,20,40
ITEM000860,ORD00196,PRD015,3,35,105
ITEM001363,ORD00324,PRD025,4,,440
ITEM001470,ORD00346,PRD036,-1,5400,16200
ITEM001215,ORD00288,PRD033,3,202,606
ITEM003583,ORD00812,PRD007,3,51,153
ITEM001981,ORD00461,PRD041,1,43,43
ITEM003492,ORD00791,PRD032,3,100,300
ITEM003244,ORD00737,PRD027,3,275,825
ITEM003904,ORD00879,PRD013,1,,0
ITEM004216,ORD00952,PRD032,1,100,100
ITEM002329,ORD00537,PRD027,4,275,
ITEM001943,ORD00454,PRD012,1,21,21
ITEM004115,ORD00927,PRD044,1,43,43
ITEM001351,ORD00321,PRD016,3,,231
ITEM000174,ORD00041,PRD034,1,125,125
ITEM002148,ORD00498,PRD035,5,67,335
ITEM001007,ORD00235,PRD003,2,157,
ITEM002957,ORD00680,PRD018,1,43,43
ITEM004331,ORD00975,PRD002,2,128,256
ITEM004409,ORD00992,PRD041,2,43,86
ITEM002756,ORD00633,PRD007,1,51,51
ITEM002296,ORD00530,PRD032,3,100,300
ITEM003700,ORD00833,PRD015,4,35,
ITEM001021,ORD00237,PRD033,5,202,1010
ITEM002698,ORD00620,PRD036,2,54,108
ITEM000107,ORD00027,PRD038,3,52,156
ITEM001431,ORD00339,PRD010,5,125,625
ITEM002963,ORD00680,PRD004,5,444,2220
ITEM001686,ORD00395,PRD020,3,44,132
ITEM000698,ORD00161,PRD043,4,62,248
ITEM001513,ORD00356,PRD011,3,96,288
ITEM004428,ORD00996,PRD002,3,,384
ITEM000849,ORD00195,PRD003,3,157,471
ITEM001048,ORD00243,PRD004,2,444,
ITEM003324,ORD00755,PRD010,4,,500
ITEM002860,ORD00658,PRD024,4,47,188
ITEM002107,ORD00491,PRD007,2,5100,10200
ITEM002410,ORD00552,PRD028,3,202,606
ITEM001977,ORD00460,PRD038,3,52,156
ITEM002731,ORD00627,PRD030,4,25,100
ITEM002309,ORD00533,PRD014,3,121,363
ITEM002818,ORD00647,PRD038,1,52,52
ITEM003337,ORD00758,PRD024,3,47,141
ITEM002480,ORD00567,PRD015,2,35,70
ITEM000502,ORD00118,PRD044,1,43,43
ITEM000649,ORD00150,PRD011,2,96,192
ITEM003945,ORD00889,PRD018,1,43,43
ITEM000512,ORD00119,PRD020,5,44,220
ITEM002343,ORD00541,PRD027,1,275,275
ITEM001777,ORD00414,PRD005,5,,240
ITEM000872,ORD00199,PRD001,5,431,2155
ITEM000561,ORD00133,PRD021,4,43,172
ITEM003934,ORD00887,PRD014,1,121,121
ITEM004251,ORD00959,PRD036,100,0,0
ITEM003061,ORD00701,PRD006,5,20,100
ITEM003991,ORD00898,PRD034,3,125,375
ITEM001694,ORD00396,PRD018,2,43,86
ITEM004320,ORD00970,PRD019,5,65,325
ITEM003837,ORD00865,PRD031,2,143,286
ITEM001421,ORD00337,PRD018,5,43,215
ITEM001162,ORD00272,PRD029,4,218,872
ITEM000674,ORD00155,PRD016,4,77,308
ITEM003092,ORD00708,PRD041,5,43,215
ITEM001600,ORD00376,PRD040,3,284,852
ITEM000454,ORD00105,PRD035,1,67,67
ITEM003352,ORD00760,PRD038,3,52,156
ITEM002856,ORD00656,PRD009,1,152,152
ITEM002786,ORD00640,PRD038,4,52,208
ITEM004148,ORD00935,PRD007,5,51,255
ITEM004303,ORD00967,PRD039,5,120,600
ITEM001800,ORD00419,PRD025,3,110,330
ITEM000153,ORD00035,PRD005,1,0,0
ITEM001656,ORD00388,PRD019,5,65,
ITEM000985,ORD00230,PRD015,1,35,35
ITEM000855,ORD00195,PRD015,3,,105
ITEM002462,ORD00563,PRD006,-1,20,40
ITEM003527,ORD00798,PRD035,5,67,335
ITEM000509,ORD00119,PRD003,3,157,471
ITEM000063,ORD00012,PRD025,5,110,550
ITEM001641,ORD00386,PRD029,3,218,
ITEM001909,ORD00446,PRD039,1,120,120
ITEM002800,ORD00642,PRD010,5,125,625
ITEM001043,ORD00242,PRD009,1,152,152
ITEM003239,ORD00736,PRD029,1,218,218
ITEM001676,ORD00392,PRD033,4,,808
ITEM003422,ORD00776,PRD008,5,67,335
ITEM001500,ORD00353,PRD002,3,128,384
ITEM000967,ORD00224,PRD010,0,125,
ITEM004021,ORD00904,PRD011,4,96,384
ITEM003683,ORD00830,PRD018,4,43,172
ITEM000635,ORD00148,PRD018,4,43,172
ITEM004317,ORD00970,PRD028,5,202,1010
ITEM003911,ORD00881,PRD044,1,43,43
ITEM002883,ORD00664,PRD041,3,43,129
ITEM002563,ORD00588,PRD038,4,52,208
ITEM000827,ORD00188,PRD019,100,,195
ITEM002323,ORD00536,PRD031,3,143,429
ITEM001068,ORD00249,PRD019,5,65,
ITEM001430,ORD00338,PRD008,3,67,201
ITEM002114,ORD00492,PRD016,2,77,154
ITEM000637,ORD00148,PRD008,4,67,268
ITEM001315,ORD00312,PRD021,4,43,172
ITEM000501,ORD00118,PRD028,-1,202,808
ITEM003355,ORD00761,PRD009,100,152,304
ITEM002250,ORD00519,PRD043,3,62,186
ITEM000836,ORD00191,PRD043,3,62,186
ITEM000130,ORD00031,PRD006,1,0,
ITEM001967,ORD00459,PRD036,1,54,54
ITEM000815,ORD00185,PRD044,1,43,43
ITEM003821,ORD00862,PRD011,2,96,192
ITEM004164,ORD00940,PRD023,4,199,796
ITEM000359,ORD00081,PRD031,5,143,
ITEM004214,ORD00952,PRD027,4,275,1100
ITEM004252,ORD00960,PRD032,1,100,100
ITEM001096,ORD00257,PRD031,5,143,715
ITEM001032,ORD00240,PRD021,2,-43,0
ITEM004433,ORD00997,PRD008,4,67,268
ITEM000380,ORD00086,PRD011,4,96,
ITEM003891,ORD00877,PRD020,2,44,88
ITEM004321,ORD00971,PRD036,4,54,216
ITEM000708,ORD00164,PRD006,4,20,80
ITEM000746,ORD00171,PRD023,1,199,199
ITEM003039,ORD00697,PRD014,0,121,605
ITEM001611,ORD00378,PRD039,3,120,360
ITEM001503,ORD00353,PRD035,2,0,0
ITEM002719,ORD00624,PRD038,5,52,260
ITEM002832,ORD00651,PRD041,4,4300,17200
ITEM001302,ORD00309,PRD009,3,152,456
ITEM001956,ORD00456,PRD028,3,202,
ITEM002655,ORD00611,PRD021,2,43,86
ITEM001330,ORD00316,PRD016,4,-77,0
ITEM001620,ORD00380,PRD034,4,125,500
ITEM003787,ORD00854,PRD027,3,275,825
ITEM001838,ORD00426,PRD022,4,29,116
ITEM000197,ORD00048,PRD044,2,43,86
ITEM001709,ORD00398,PRD031,5,143,715
ITEM000834,ORD00189,PRD029,1,218,218
ITEM001149,ORD00270,PRD025,3,110,330
ITEM003066,ORD00702,PRD022,5,29,145
ITEM003218,ORD00733,PRD033,5,202,1010
ITEM001774,ORD00413,PRD033,1,202,202
ITEM001190,ORD00279,PRD014,3,,363
ITEM003279,ORD00745,PRD012,1,21,21
ITEM000845,ORD00194,PRD005,1,48,48
ITEM001004,ORD00233,PRD011,1,96,96
ITEM000587,ORD00138,PRD035,5,67,335
ITEM002853,ORD00654,PRD025,2,110,220
ITEM000166,ORD00038,PRD013,4,124,496
ITEM002511,ORD00574,PRD021,3,43,129
ITEM002056,ORD00480,PRD032,5,100,500
ITEM004406,ORD00990,PRD009,3,152,456
ITEM003956,ORD00892,PRD019,0,65,65
ITEM003695,ORD00832,PRD027,4,275,1100
ITEM004212,ORD00951,PRD027,1,275,275
ITEM001316,ORD00313,PRD037,3,94,282
ITEM002266,ORD00523,PRD031,1,143,143
ITEM000470,ORD00108,PRD017,3,20,60
ITEM003731,ORD00839,PRD005,1,48,
ITEM003272,ORD00743,PRD011,3,96,288
ITEM002203,ORD00509,PRD024,5,47,235
ITEM004346,ORD00979,PRD029,3,218,
ITEM001975,ORD00460,PRD016,3,77,231
ITEM002968,ORD00681,PRD036,4,54,216
ITEM001376,ORD00327,PRD012,2,,42
ITEM003361,ORD00763,PRD002,2,128,256
ITEM003069,ORD00703,PRD018,2,-43,0
ITEM000274,ORD00066,PRD039,-1,120,240
ITEM000925,ORD00213,PRD039,3,120,360
ITEM000390,ORD00088,PRD034,3,125,375
ITEM002149,ORD00498,PRD008,5,67,335
ITEM004342,ORD00978,PRD027,1,275,275
ITEM001788,ORD00415,PRD033,3,-202,0
ITEM000400,ORD00092,PRD012,2,21,42
ITEM003152,ORD00720,PRD035,2,67,134
ITEM000537,ORD00128,PRD021,4,43,172
ITEM004288,ORD00965,PRD015,0,35,35
ITEM003082,ORD00706,PRD036,1,5400,5400
ITEM002196,ORD00508,PRD037,2,94,188
ITEM003107,ORD00711,PRD024,3,47,141
ITEM003742,ORD00842,PRD032,1,0,0
ITEM001117,ORD00263,PRD042,5,68,340
ITEM002179,ORD00506,PRD015,2,35,70
ITEM000774,ORD00176,PRD008,4,67,268
ITEM003841,ORD00867,PRD001,2,431,862
ITEM003595,ORD00814,PRD018,100,0,0
ITEM000958,ORD00222,PRD041,2,43,86
ITEM002966,ORD00681,PRD032,1,100,100
ITEM002697,ORD00620,PRD043,3,62,186
ITEM003725,ORD00837,PRD044,4,43,172
ITEM001699,ORD00396,PRD033,2,202,404
ITEM004377,ORD00984,PRD003,2,,31400
ITEM002571,ORD00590,PRD015,4,35,140
ITEM000824,ORD00187,PRD032,3,100,300
ITEM001894,ORD00441,PRD004,1,444,444
ITEM000577,ORD00137,PRD013,2,124,248
ITEM003050,ORD00698,PRD026,0,184,552
ITEM001375,ORD00326,PRD014,1,121,121
ITEM002324,ORD00536,PRD022,3,29,87
ITEM002955,ORD00679,PRD041,3,43,129
ITEM001041,ORD00241,PRD037,2,94,188
ITEM000141,ORD00033,PRD039,4,120,480
ITEM003923,ORD00883,PRD033,5,202,
ITEM002488,ORD00568,PRD001,5,431,2155
ITEM003644,ORD00823,PRD021,3,,129
ITEM001085,ORD00254,PRD035,4,,268
ITEM002999,ORD00687,PRD008,2,67,134
ITEM002590,ORD00594,PRD001,5,431,2155
ITEM002663,ORD00613,PRD030,100,25,25
ITEM003603,ORD00817,PRD002,2,-128,0
ITEM001433,ORD00339,PRD033,3,,606
ITEM000214,ORD00053,PRD032,5,100,500
ITEM001518,ORD00359,PRD016,5,77,385
ITEM000971,ORD00226,PRD036,1,54,54
ITEM000750,ORD00172,PRD016,4,77,308
ITEM001368,ORD00325,PRD034,4,125,500
ITEM004002,ORD00900,PRD022,2,29,58
ITEM002989,ORD00685,PRD006,2,20,40
ITEM002798,ORD00642,PRD011,2,96,192
ITEM002852,ORD00654,PRD030,3,25,75
ITEM003435,ORD00780,PRD035,4,67,268
ITEM003702,ORD00834,PRD003,2,157,314
ITEM000458,ORD00105,PRD011,1,96,96
ITEM001882,ORD00439,PRD043,3,62,186
ITEM001929,ORD00451,PRD016,4,77,308
ITEM003215,ORD00732,PRD006,5,2000,10000
ITEM001326,ORD00316,PRD040,1,284,284
ITEM001118,ORD00263,PRD016,1,77,77
ITEM000029,ORD00006,PRD028,3,202,606
ITEM001625,ORD00382,PRD028,5,202,1010
ITEM000538,ORD00128,PRD004,5,444,2220
ITEM001951,ORD00456,PRD013,5,124,620
ITEM003370,ORD00764,PRD003,5,157,785
ITEM003983,ORD00896,PRD023,3,199,597
ITEM003146,ORD00718,PRD001,2,431,862
ITEM000361,ORD00081,PRD013,4,124,496
ITEM001617,ORD00379,PRD001,3,431,1293
ITEM003862,ORD00870,PRD025,1,110,110
ITEM002530,ORD00580,PRD022,5,29,145
ITEM004403,ORD00990,PRD005,4,48,192
ITEM000812,ORD00185,PRD013,4,124,496
ITEM001996,ORD00464,PRD018,2,43,86
ITEM001750,ORD00408,PRD009,5,152,760
ITEM003347,ORD00760,PRD036,5,54,270
ITEM003162,ORD00722,PRD037,5,94,470
ITEM003851,ORD00868,PRD033,2,20200,40400
ITEM001578,ORD00371,PRD016,5,0,0
ITEM000856,ORD00196,PRD002,1,128,128
ITEM002213,ORD00511,PRD029,1,218,218
ITEM001826,ORD00423,PRD017,4,20,
ITEM001946,ORD00454,PRD019,3,65,195
ITEM002401,ORD00550,PRD028,3,,606
ITEM000380,ORD00086,PRD011,4,96,
ITEM000705,ORD00163,PRD029,5,218,1090
ITEM000469,ORD00108,PRD026,5,184,
ITEM001474,ORD00348,PRD020,4,44,176
ITEM003211,ORD00732,PRD028,2,202,404
ITEM001463,ORD00344,PRD031,5,143,715
ITEM000523,ORD00123,PRD034,5,125,625
ITEM004135,ORD00933,PRD003,4,157,628
ITEM003796,ORD00856,PRD043,3,62,186
ITEM003868,ORD00871,PRD007,4,51,204
ITEM001688,ORD00395,PRD001,5,431,2155
ITEM003115,ORD00713,PRD010,5,,
ITEM002561,ORD00587,PRD020,2,44,88
ITEM000588,ORD00138,PRD012,3,21,63
ITEM003015,ORD00691,PRD044,1,43,43
ITEM001613,ORD00379,PRD002,4,128,512
ITEM000255,ORD00061,PRD015,5,35,175
ITEM002082,ORD00485,PRD034,2,125,250
ITEM002390,ORD00548,PRD010,2,125,250
ITEM001151,ORD00270,PRD009,-1,152,760
ITEM004140,ORD00934,PRD034,5,,0
ITEM000245,ORD00059,PRD016,4,77,308
ITEM001466,ORD00344,PRD028,1,202,202
ITEM004173,ORD00942,PRD034,4,125,500
ITEM002473,ORD00565,PRD032,1,100,100
ITEM004122,ORD00929,PRD008,4,0,0
ITEM002446,ORD00559,PRD023,4,199,796
ITEM000080,ORD00018,PRD028,5,202,1010
ITEM002216,ORD00511,PRD014,2,121,242
ITEM000395,ORD00090,PRD009,1,,152
ITEM002325,ORD00536,PRD010,1,125,125
ITEM002934,ORD00676,PRD044,5,43,215
ITEM000155,ORD00035,PRD031,4,143,572
ITEM001872,ORD00436,PRD034,3,,375
ITEM003950,ORD00889,PRD016,3,77,231
ITEM000093,ORD00024,PRD016,5,77,385
ITEM001094,ORD00256,PRD019,4,65,260
ITEM004324,ORD00971,PRD019,5,65,325
ITEM000948,ORD00221,PRD011,4,96,384
ITEM003101,ORD00710,PRD013,4,124,496
ITEM001355,ORD00322,PRD021,-1,43,215
ITEM003014,ORD00690,PRD024,5,47,235
ITEM000905,ORD00209,PRD010,3,125,375
ITEM000493,ORD00116,PRD009,5,152,760
ITEM002639,ORD00606,PRD009,1,-152,0
ITEM000487,ORD00114,PRD026,2,,0
ITEM001785,ORD00415,PRD013,1,124,124
ITEM002468,ORD00565,PRD037,3,94,282
ITEM001395,ORD00330,PRD026,3,184,552
ITEM000328,ORD00075,PRD036,5,54,270
ITEM000016,ORD00003,PRD014,3,121,363
ITEM003689,ORD00831,PRD039,4,120,480
ITEM002828,ORD00650,PRD019,1,65,65
ITEM003297,ORD00749,PRD026,4,184,736
ITEM003032,ORD00696,PRD026,3,184,552
ITEM001933,ORD00452,PRD007,3,51,153
ITEM003776,ORD00852,PRD026,3,184,552
ITEM002976,ORD00682,PRD022,4,29,116
ITEM000069,ORD00015,PRD037,2,94,188
ITEM001927,ORD00451,PRD035,5,67,335
ITEM003391,ORD00769,PRD023,3,199,597
ITEM002910,ORD00670,PRD018,4,43,172
ITEM004012,ORD00901,PRD024,1,47,47
ITEM001121,ORD00263,PRD023,0,199,995
ITEM002551,ORD00585,PRD012,3,21,63
ITEM003440,ORD00781,PRD036,5,54,270
ITEM004058,ORD00913,PRD018,5,43,215
ITEM002715,ORD00624,PRD009,4,152,608
ITEM002019,ORD00473,PRD022,2,29,58
ITEM002136,ORD00496,PRD041,3,43,129
ITEM004242,ORD00957,PRD039,1,120,120
ITEM002433,ORD00556,PRD027,5,275,1375
ITEM001062,ORD00247,PRD041,2,43,86
ITEM003876,ORD00873,PRD019,1,65,65
ITEM000919,ORD00213,PRD010,1,125,125
ITEM003993,ORD00898,PRD009,5,152,760
ITEM003005,ORD00689,PRD013,1,124,124
ITEM000632,ORD00147,PRD026,3,184,552
ITEM003836,ORD00865,PRD043,5,62,310
ITEM001404,ORD00333,PRD011,-1,96,384
ITEM003567,ORD00807,PRD024,3,47,141
ITEM000544,ORD00129,PRD032,1,100,100
ITEM003043,ORD00697,PRD036,5,54,270
ITEM001670,ORD00391,PRD008,3,67,201
ITEM002612,ORD00600,PRD020,2,44,88
ITEM002393,ORD00548,PRD033,4,202,808
ITEM001557,ORD00367,PRD008,2,67,134
ITEM003842,ORD00867,PRD004,3,444,1332
ITEM002388,ORD00548,PRD024,3,47,141
ITEM001366,ORD00324,PRD039,2,120,240
ITEM004271,ORD00962,PRD040,3,284,852
ITEM000162,ORD00038,PRD032,5,100,500
ITEM004152,ORD00936,PRD015,3,35,105
ITEM004041,ORD00908,PRD039,3,-120,0
ITEM003739,ORD00842,PRD005,1,48,48
ITEM002378,ORD00545,PRD019,2,65,130
ITEM001740,ORD00404,PRD009,5,152,760
ITEM001637,ORD00385,PRD002,4,128,512
ITEM000468,ORD00107,PRD040,5,284,
ITEM000542,ORD00129,PRD042,4,68,272
ITEM002510,ORD00574,PRD042,4,68,272
ITEM000448,ORD00103,PRD014,5,121,605
ITEM000975,ORD00227,PRD041,1,43,43
ITEM003612,ORD00818,PRD038,1,52,52
ITEM000337,ORD00077,PRD016,1,-77,
ITEM004016,ORD00903,PRD032,2,100,200
ITEM003751,ORD00845,PRD006,1,20,20
ITEM003084,ORD00706,PRD019,5,65,325
ITEM004354,ORD00981,PRD026,3,-184,0
ITEM002986,ORD00684,PRD037,3,94,282
ITEM001154,ORD00271,PRD011,2,96,192
ITEM003621,ORD00820,PRD017,4,,80
ITEM003187,ORD00726,PRD031,5,143,715
ITEM004360,ORD00982,PRD044,4,43,172
ITEM002953,ORD00679,PRD022,4,29,116
ITEM002848,ORD00654,PRD012,1,21,21
ITEM002858,ORD00656,PRD015,2,35,70
ITEM001847,ORD00429,PRD033,5,202,1010
ITEM001294,ORD00308,PRD020,3,44,132
ITEM000847,ORD00194,PRD017,3,20,60
ITEM000764,ORD00174,PRD009,5,152,760
ITEM001705,ORD00398,PRD009,4,152,608
ITEM000651,ORD00151,PRD002,2,128,256
ITEM004368,ORD00983,PRD022,5,29,145
ITEM003856,ORD00870,PRD030,3,25,75
ITEM003532,ORD00800,PRD017,1,20,20
ITEM003620,ORD00820,PRD033,4,202,808
ITEM004014,ORD00902,PRD016,2,77,154
ITEM001318,ORD00313,PRD002,4,128,512
ITEM002046,ORD00479,PRD023,3,,597
ITEM000166,ORD00038,PRD013,4,124,496
ITEM000965,ORD00224,PRD014,2,0,0
ITEM003608,ORD00817,PRD022,3,29,87
ITEM003515,ORD00797,PRD019,2,65,130
ITEM003308,ORD00750,PRD021,5,43,215
ITEM001770,ORD00412,PRD016,4,77,308
ITEM002796,ORD00642,PRD020,1,44,44
ITEM002912,ORD00671,PRD002,1,128,128
ITEM001211,ORD00286,PRD003,5,157,785
ITEM000894,ORD00204,PRD028,4,202,808
ITEM003134,ORD00716,PRD030,4,25,
ITEM001724,ORD00400,PRD004,4,444,1776
ITEM004366,ORD00983,PRD039,1,120,120
ITEM000714,ORD00165,PRD011,5,96,480
ITEM003476,ORD00789,PRD007,1,51,51
ITEM002373,ORD00545,PRD017,4,-20,0
ITEM000601,ORD00141,PRD016,5,77,385
ITEM000994,ORD00232,PRD030,2,25,
ITEM001735,ORD00403,PRD033,4,202,808
ITEM002844,ORD00653,PRD003,5,157,785
ITEM000072,ORD00016,PRD037,100,94,376
ITEM000939,ORD00218,PRD037,5,94,470
ITEM003601,ORD00816,PRD014,1,121,121
ITEM003037,ORD00696,PRD027,5,275,1375
ITEM001003,ORD00233,PRD003,4,157,628
ITEM002768,ORD00634,PRD033,5,20200,101000
ITEM000673,ORD00155,PRD003,5,157,785
ITEM003789,ORD00855,PRD014,3,121,363
ITEM004270,ORD00962,PRD043,2,62,124
ITEM000252,ORD00061,PRD026,0,184,368
ITEM001325,ORD00316,PRD020,1,44,44
ITEM004149,ORD00935,PRD016,3,77,231
ITEM000134,ORD00032,PRD031,2,143,286
ITEM003388,ORD00769,PRD038,2,52,104
ITEM004393,ORD00987,PRD019,5,65,325
ITEM001911,ORD00446,PRD004,5,444,2220
ITEM002811,ORD00645,PRD015,4,35,140
ITEM004181,ORD00944,PRD009,1,152,152
ITEM000951,ORD00221,PRD006,4,-20,0
ITEM000973,ORD00226,PRD041,4,43,172
ITEM002497,ORD00570,PRD017,3,20,
ITEM000883,ORD00202,PRD020,4,44,176
ITEM001511,ORD00355,PRD006,4,20,80
ITEM003566,ORD00807,PRD005,2,48,96
ITEM000039,ORD00007,PRD036,5,54,270
ITEM002455,ORD00561,PRD013,0,124,372
ITEM001080,ORD00251,PRD027,4,275,
ITEM004095,ORD00923,PRD042,3,68,204
ITEM002181,ORD00506,PRD001,1,431,431
ITEM000109,ORD00027,PRD031,4,143,572
ITEM000461,ORD00106,PRD032,4,,0
ITEM001109,ORD00260,PRD027,5,275,1375
ITEM001374,ORD00326,PRD005,5,48,240
ITEM001504,ORD00354,PRD015,2,35,70
ITEM003518,ORD00797,PRD014,5,121,605
ITEM002908,ORD00670,PRD002,5,128,640
ITEM002721,ORD00625,PRD037,1,94,94
ITEM003227,ORD00734,PRD018,1,43,43
ITEM003197,ORD00729,PRD012,3,,63
ITEM000399,ORD00092,PRD011,4,0,0
ITEM000694,ORD00161,PRD037,1,94,94
ITEM004372,ORD00983,PRD014,0,121,484
ITEM003120,ORD00714,PRD027,2,275,550
ITEM001239,ORD00293,PRD004,5,444,2220
ITEM003587,ORD00812,PRD009,100,152,608
ITEM001086,ORD00254,PRD010,1,125,125
ITEM003690,ORD00831,PRD014,2,121,242
ITEM003470,ORD00787,PRD038,4,52,208
ITEM001596,ORD00375,PRD032,1,100,100
ITEM002685,ORD00616,PRD018,4,43,
ITEM003251,ORD00739,PRD014,4,121,484
ITEM002078,ORD00485,PRD012,1,21,21
ITEM003064,ORD00702,PRD003,-1,157,628
ITEM000251,ORD00061,PRD024,5,-47,0
ITEM002300,ORD00531,PRD003,3,-157,0
ITEM001100,ORD00258,PRD004,1,444,444
ITEM000242,ORD00057,PRD003,3,,471
ITEM001156,ORD00271,PRD004,3,444,1332
ITEM001873,ORD00436,PRD038,5,52,260
ITEM002264,ORD00523,PRD015,2,35,70
ITEM001560,ORD00367,PRD015,2,35,70
ITEM001110,ORD00260,PRD006,4,20,80
ITEM003696,ORD00833,PRD027,4,275,1100
ITEM001378,ORD00327,PRD022,3,29,87
ITEM000381,ORD00086,PRD013,4,,496
ITEM000505,ORD00118,PRD007,2,51,102
ITEM002914,ORD00673,PRD002,4,128,512
ITEM000289,ORD00069,PRD015,3,35,105
ITEM003675,ORD00829,PRD019,1,65,65
ITEM001400,ORD00332,PRD020,5,44,220
ITEM004208,ORD00949,PRD019,3,65,195
ITEM004336,ORD00976,PRD029,5,218,1090
ITEM002067,ORD00483,PRD011,4,96,384
ITEM003864,ORD00871,PRD001,3,431,1293
ITEM000489,ORD00114,PRD021,3,43,129
ITEM000514,ORD00120,PRD037,2,94,188
ITEM000220,ORD00054,PRD005,4,48,192
ITEM001567,ORD00369,PRD041,1,43,43
ITEM002157,ORD00500,PRD013,5,124,620
ITEM003642,ORD00823,PRD034,5,125,625
ITEM002505,ORD00571,PRD017,1,20,20
ITEM003473,ORD00789,PRD014,4,121,484
ITEM002184,ORD00506,PRD009,5,152,760
ITEM003570,ORD00808,PRD031,2,143,286
ITEM001961,ORD00457,PRD008,1,67,67
ITEM000885,ORD00203,PRD006,4,20,
ITEM003443,ORD00782,PRD023,1,199,199
ITEM000350,ORD00079,PRD038,3,52,156
ITEM001186,ORD00278,PRD032,3,100,300
ITEM002248,ORD00519,PRD034,0,,125
ITEM001864,ORD00434,PRD001,2,431,862
ITEM002712,ORD00623,PRD043,5,62,310
ITEM003129,ORD00715,PRD042,1,68,68
ITEM000318,ORD00074,PRD003,2,157,314
ITEM003269,ORD00743,PRD031,1,143,143
ITEM003845,ORD00867,PRD006,-1,20,80
ITEM003241,ORD00736,PRD043,3,62,186
ITEM003020,ORD00692,PRD032,2,100,200
ITEM001627,ORD00382,PRD016,2,77,154
ITEM004261,ORD00961,PRD021,2,43,86
ITEM003141,ORD00717,PRD037,2,94,188
ITEM002501,ORD00570,PRD040,1,284,284
ITEM003718,ORD00836,PRD041,4,43,172
ITEM001394,ORD00330,PRD012,5,21,105
ITEM001526,ORD00361,PRD020,3,44,132
ITEM004072,ORD00916,PRD029,2,218,436
ITEM000723,ORD00166,PRD038,3,52,156
ITEM000536,ORD00127,PRD004,1,444,444
ITEM001716,ORD00399,PRD032,5,100,500
ITEM000098,ORD00025,PRD016,3,77,231
ITEM002508,ORD00573,PRD034,2,125,250
ITEM003774,ORD00852,PRD018,4,43,172
ITEM003574,ORD00810,PRD008,100,67,134
ITEM000729,ORD00168,PRD023,2,199,398
ITEM002659,ORD00612,PRD028,1,202,202
ITEM001137,ORD00266,PRD004,5,444,2220
ITEM003573,ORD00809,PRD038,5,52,260
ITEM000532,ORD00125,PRD021,5,43,215
ITEM003942,ORD00888,PRD014,3,121,363
ITEM004357,ORD00982,PRD028,1,202,202
ITEM003771,ORD00852,PRD038,3,52,156
ITEM004376,ORD00984,PRD026,1,184,184
ITEM002977,ORD00682,PRD012,4,21,84
ITEM003688,ORD00831,PRD004,4,444,1776
ITEM003225,ORD00734,PRD040,3,284,852
ITEM003068,ORD00702,PRD037,2,94,188
ITEM000784,ORD00178,PRD005,4,4800,19200
ITEM002436,ORD00557,PRD038,100,52,156
ITEM003946,ORD00889,PRD028,1,202,202
ITEM000125,ORD00030,PRD028,1,202,202
ITEM004143,ORD00935,PRD038,1,52,52
ITEM004334,ORD00976,PRD010,2,125,250
ITEM002783,ORD00640,PRD005,1,48,
ITEM003871,ORD00872,PRD038,5,52,260
ITEM002717,ORD00624,PRD037,2,94,188
ITEM001794,ORD00417,PRD034,2,125,250
ITEM002638,ORD00606,PRD021,5,43,215
ITEM002369,ORD00544,PRD043,1,62,62
ITEM002427,ORD00556,PRD006,4,20,80
ITEM001642,ORD00386,PRD001,4,431,1724
ITEM000336,ORD00077,PRD028,3,202,606
ITEM003843,ORD00867,PRD036,2,54,108
ITEM001564,ORD00368,PRD013,5,124,620
